customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore,ChurnBinary,ChargesTenureRatio,JoinDate,LastActiveDate
3606-TWKGI,Yes,Male,1.0,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,33,70,15,0,2,1,1,104.94615384615385,0.44999999999999996,0.15384615384615385,32.22,0,0,1,8.223076923076924,2024-08-07 00:00:00.000000000,2025-09-01
7996-BPXHY,No,Female,0.0,Yes,Yes,13.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,3,7,135,0,1,2,0,25.576923076923077,0.95,0.07692307692307693,38.22,1,2,0,1.9230769230769231,2024-08-07 00:00:00.000000000,2025-09-01
9987-LUTYD,No,Female,0.0,No,No,13.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,18,11,324,0,4,4,0,57.146153846153844,0.7,0.3076923076923077,45.22,0,7,0,4.242307692307692,2024-08-07 00:00:00.000000000,2025-09-01
0811-GSDTP,No,Female,0.0,No,Yes,13.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,1,27,2,1,2,3,0,29.4,0.9833333333333333,0.15384615384615385,44.89,0,4,0,2.319230769230769,2024-08-07 00:00:00.000000000,2025-09-01
3058-WQDRE,No,Male,0.0,No,No,13.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,31,84,16,1,4,1,0,25.52692307692308,0.4833333333333333,0.3076923076923077,22.89,0,0,0,1.9346153846153844,2024-08-07 00:00:00.000000000,2025-09-01
9705-ZJBCG,No,Female,0.0,Yes,Yes,13.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,32,73,215,0,2,2,0,53.926923076923075,0.4666666666666667,0.15384615384615385,28.56,1,3,0,4.165384615384616,2024-08-07 00:00:00.000000000,2025-09-01
5716-LIBJC,No,Female,0.0,No,Yes,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,8,117,352,1,0,3,1,99.93076923076923,0.8666666666666667,0.0,52.56,0,4,0,8.011538461538462,2024-08-07 00:00:00.000000000,2025-09-01
5228-EXCET,Yes,Male,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,19,75,29,1,3,2,1,77.5923076923077,0.6833333333333333,0.23076923076923078,42.89,0,2,1,6.2192307692307685,2024-08-07 00:00:00.000000000,2025-09-01
1790-NESIO,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,13,60,337,0,1,4,0,20.1,0.7833333333333333,0.07692307692307693,46.89,1,9,0,1.5692307692307692,2024-08-07 00:00:00.000000000,2025-09-01
2398-YPMUR,Yes,Female,1.0,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,8,54,7,1,2,2,0,70.51923076923077,0.8666666666666667,0.15384615384615385,36.56,0,2,1,5.3961538461538465,2024-08-07 00:00:00.000000000,2025-09-01
9330-IJWIO,Yes,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,11,52,6,0,0,3,1,104.52692307692307,0.8166666666666667,0.0,51.56,1,5,1,7.7192307692307685,2024-08-07 00:00:00.000000000,2025-09-01
2788-CJQAQ,No,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,15,13,215,0,1,3,0,20.784615384615385,0.75,0.07692307692307693,40.22,0,3,0,1.4961538461538462,2024-08-07 00:00:00.000000000,2025-09-01
5889-LFOLL,Yes,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,9,116,7,0,0,3,1,85.78461538461539,0.85,0.0,52.22,0,6,1,6.507692307692308,2024-08-07 00:00:00.000000000,2025-09-01
3638-DIMPH,No,Female,0.0,Yes,No,13.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,592.65,33,5,335,0,4,3,0,45.58846153846154,0.44999999999999996,0.3076923076923077,34.22,0,7,0,3.369230769230769,2024-08-07 00:00:00.000000000,2025-09-01
3644-QXEHN,No,Male,0.0,Yes,Yes,13.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,56,83,4,0,1,1,1,102.65,0.06666666666666665,0.07692307692307693,24.56,1,0,0,7.461538461538462,2024-08-07 00:00:00.000000000,2025-09-01
6507-DTJZV,No,Male,0.0,No,Yes,13.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,21,40,16,1,6,1,1,63.98076923076923,0.65,0.46153846153846156,36.22,1,0,0,5.107692307692308,2024-08-07 00:00:00.000000000,2025-09-01
3752-CQSJI,No,Female,0.0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,33,9,23,0,2,3,0,19.576923076923077,0.44999999999999996,0.15384615384615385,34.22,1,4,0,1.573076923076923,2024-08-07 00:00:00.000000000,2025-09-01
8474-UMLNT,No,Female,0.0,No,No,13.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,58,63,19,0,3,2,1,64.78846153846153,0.033333333333333326,0.23076923076923078,29.89,0,2,0,5.2153846153846155,2024-08-07 00:00:00.000000000,2025-09-01
6131-JLWZM,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,2,94,23,0,2,3,0,21.184615384615384,0.9666666666666667,0.15384615384615385,44.56,1,6,0,1.5615384615384615,2024-08-07 00:00:00.000000000,2025-09-01
6834-NXDCA,Yes,Female,0.0,No,No,13.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,10,100,14,0,0,1,0,23.138461538461538,0.8333333333333334,0.0,29.89,0,0,1,1.8384615384615384,2024-08-07 00:00:00.000000000,2025-09-01
7277-KAMWT,No,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,48,85,271,0,2,2,0,20.65,0.19999999999999996,0.15384615384615385,23.22,0,3,0,1.5384615384615385,2024-08-07 00:00:00.000000000,2025-09-01
6078-VESFR,No,Male,1.0,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,36,96,19,1,2,1,0,65.31538461538462,0.4,0.15384615384615385,21.22,1,0,0,5.4192307692307695,2024-08-07 00:00:00.000000000,2025-09-01
6549-NNDYT,No,Female,0.0,No,No,13.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,25,119,13,0,1,4,0,30.315384615384616,0.5833333333333333,0.07692307692307693,42.89,0,10,0,2.373076923076923,2024-08-07 00:00:00.000000000,2025-09-01
1564-NTYXF,Yes,Female,1.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,31,107,29,1,3,1,1,86.70769230769231,0.4833333333333333,0.23076923076923078,32.89,1,0,1,6.3076923076923075,2024-08-07 00:00:00.000000000,2025-09-01
3143-JQEGI,Yes,Female,0.0,Yes,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,12,97,23,0,1,2,1,94.06153846153846,0.8,0.07692307692307693,45.22,0,3,1,6.796153846153846,2024-08-07 00:00:00.000000000,2025-09-01
4822-NGOCH,Yes,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,7,87,22,0,1,4,0,81.43076923076923,0.8833333333333333,0.07692307692307693,48.89,0,7,1,6.496153846153846,2024-08-07 00:00:00.000000000,2025-09-01
0952-KMEEH,Yes,Male,0.0,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,39,45,25,1,6,1,1,94.63461538461539,0.35,0.46153846153846156,30.22,0,0,1,7.550000000000001,2024-08-07 00:00:00.000000000,2025-09-01
4522-AKYLR,No,Female,1.0,No,No,13.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,27,5,20,0,4,2,0,56.25384615384615,0.55,0.3076923076923077,30.22,1,1,0,4.2153846153846155,2024-08-07 00:00:00.000000000,2025-09-01
2971-SGAFL,No,Female,0.0,No,No,13.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,4,65,26,0,1,1,1,76.56538461538462,0.9333333333333333,0.07692307692307693,41.89,0,0,0,6.0576923076923075,2024-08-07 00:00:00.000000000,2025-09-01
0637-UBJRP,Yes,Male,0.0,Yes,Yes,13.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,38,63,11,0,2,1,1,84.25384615384615,0.3666666666666667,0.15384615384615385,30.56,1,2,1,6.4653846153846155,2024-08-07 00:00:00.000000000,2025-09-01
1346-UFHAX,No,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,10,120,20,0,1,1,0,79.18076923076923,0.8333333333333334,0.07692307692307693,29.89,0,0,0,6.153846153846154,2024-08-07 00:00:00.000000000,2025-09-01
7156-MHUGY,Yes,Male,1.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,20,109,20,1,4,1,1,92.39615384615385,0.6666666666666667,0.3076923076923077,36.56,0,1,1,6.961538461538462,2024-08-07 00:00:00.000000000,2025-09-01
8066-POXGX,Yes,Female,0.0,No,No,13.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,7,35,7,1,7,1,0,34.315384615384616,0.8833333333333333,0.5384615384615384,30.89,1,0,1,2.7,2024-08-07 00:00:00.000000000,2025-09-01
8844-TONUD,Yes,Male,0.0,Yes,Yes,13.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,1162.85,10,90,17,0,1,4,1,89.44999999999999,0.8333333333333334,0.07692307692307693,57.89,1,7,1,7.434615384615385,2024-08-07 00:00:00.000000000,2025-09-01
0871-URUWO,Yes,Male,0.0,Yes,No,13.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,18,13,13,1,3,5,1,104.53846153846153,0.7,0.23076923076923078,61.22,0,9,1,7.865384615384615,2024-08-07 00:00:00.000000000,2025-09-01
4154-AQUGT,Yes,Male,1.0,Yes,No,13.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,4,103,20,1,3,1,1,89.94999999999999,0.9333333333333333,0.23076923076923078,41.89,0,1,1,6.85,2024-08-07 00:00:00.000000000,2025-09-01
0939-EREMR,No,Female,0.0,No,Yes,13.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,46,49,8,0,1,4,0,55.23846153846154,0.23333333333333328,0.07692307692307693,35.89,0,9,0,4.111538461538462,2024-08-07 00:00:00.000000000,2025-09-01
5014-GSOUQ,No,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,37,103,129,0,1,1,0,18.742307692307694,0.3833333333333333,0.07692307692307693,20.89,0,0,0,1.5346153846153845,2024-08-07 00:00:00.000000000,2025-09-01
6253-WRFHY,No,Male,0.0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,18,90,200,0,2,4,1,67.48846153846154,0.7,0.15384615384615385,55.22,1,6,0,4.980769230769231,2024-08-07 00:00:00.000000000,2025-09-01
5546-QUERU,No,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257.0,27,59,191,1,4,4,0,19.76923076923077,0.55,0.3076923076923077,42.22,1,8,0,1.5346153846153845,2024-08-07 00:00:00.000000000,2025-09-01
3372-CDXFJ,No,Male,0.0,Yes,Yes,13.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,41,112,143,0,0,3,0,26.430769230769233,0.31666666666666665,0.0,31.56,1,5,0,1.8846153846153846,2024-08-07 00:00:00.000000000,2025-09-01
7852-LECYP,No,Male,1.0,Yes,No,13.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,17,88,19,0,3,1,1,97.0,0.7166666666666667,0.23076923076923078,37.56,0,0,0,7.2153846153846155,2024-08-07 00:00:00.000000000,2025-09-01
2025-JKFWI,Yes,Male,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,28,14,25,1,2,5,1,100.13076923076923,0.5333333333333333,0.15384615384615385,57.89,0,9,1,7.615384615384615,2024-08-07 00:00:00.000000000,2025-09-01
4486-EFAEB,No,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,32,10,2,0,0,4,0,19.357692307692307,0.4666666666666667,0.0,40.56,0,6,0,1.5692307692307692,2024-08-07 00:00:00.000000000,2025-09-01
1442-BQPVU,No,Female,0.0,No,No,13.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,12,8,4,0,4,2,0,27.47307692307692,0.8,0.3076923076923077,35.22,0,3,0,2.2423076923076923,2024-08-07 00:00:00.000000000,2025-09-01
0956-SYCWG,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,40,1,180,0,0,2,0,18.83076923076923,0.33333333333333337,0.0,25.89,0,3,0,1.5115384615384615,2024-08-07 00:00:00.000000000,2025-09-01
1843-TLSGD,No,Female,0.0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,26,74,288,0,1,3,0,20.950000000000003,0.5666666666666667,0.07692307692307693,36.56,1,5,0,1.603846153846154,2024-08-07 00:00:00.000000000,2025-09-01
9206-GVPEQ,Yes,Male,0.0,Yes,No,13.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,706.85,10,76,6,1,2,1,1,54.37307692307692,0.8333333333333334,0.15384615384615385,39.89,1,1,1,4.188461538461539,2024-08-07 00:00:00.000000000,2025-09-01
7321-ZNSLA,No,Male,0.0,Yes,Yes,13.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,34,73,295,0,0,1,0,45.41153846153846,0.43333333333333335,0.0,21.89,1,0,0,3.119230769230769,2024-08-07 00:00:00.000000000,2025-09-01
4323-ELYYB,No,Male,0.0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,21,76,352,1,2,3,0,16.81153846153846,0.65,0.15384615384615385,38.22,1,6,0,1.5384615384615385,2024-08-07 00:00:00.000000000,2025-09-01
4418-LZMSV,No,Male,0.0,Yes,Yes,13.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,7,54,1,0,2,3,0,57.7,0.8833333333333333,0.15384615384615385,42.89,0,5,0,4.753846153846154,2024-08-07 00:00:00.000000000,2025-09-01
1918-ZBFQJ,Yes,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,0,29,0,0,1,2,0,85.51153846153846,1.0,0.07692307692307693,39.22,0,4,1,6.096153846153846,2024-08-07 00:00:00.000000000,2025-09-01
4640-UHDOS,Yes,Female,0.0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,31,57,5,1,5,1,1,56.48846153846154,0.4833333333333333,0.38461538461538464,32.89,0,0,1,4.303846153846154,2024-08-07 00:00:00.000000000,2025-09-01
7315-WYOAW,No,Male,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,18,108,18,1,0,4,1,101.01923076923077,0.7,0.0,55.22,1,8,0,7.75,2024-08-07 00:00:00.000000000,2025-09-01
8510-AWCXC,Yes,Female,1.0,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,20,116,20,0,0,3,1,100.62307692307692,0.6666666666666667,0.0,48.56,1,5,1,7.753846153846154,2024-08-07 00:00:00.000000000,2025-09-01
8992-VONJD,No,Female,0.0,No,Yes,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,6,54,18,0,3,3,0,58.81153846153846,0.9,0.23076923076923078,43.22,1,5,0,4.3076923076923075,2024-08-07 00:00:00.000000000,2025-09-01
4931-TRZWN,No,Female,0.0,No,No,13.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,2,32,4,0,2,2,1,71.06538461538462,0.9666666666666667,0.15384615384615385,48.56,0,3,0,5.5346153846153845,2024-08-07 00:00:00.000000000,2025-09-01
3640-JQGJG,No,Male,0.0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,29,114,28,0,2,4,0,43.01538461538462,0.5166666666666666,0.15384615384615385,41.56,0,9,0,3.446153846153846,2024-08-07 00:00:00.000000000,2025-09-01
5639-NTUPK,No,Male,0.0,No,Yes,13.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,16,81,1,0,0,2,0,51.58846153846154,0.7333333333333334,0.0,33.89,1,3,0,4.007692307692308,2024-08-07 00:00:00.000000000,2025-09-01
6112-KTHFQ,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,12,58,13,0,2,2,0,21.484615384615385,0.8,0.15384615384615385,35.22,0,2,0,1.4846153846153847,2024-08-07 00:00:00.000000000,2025-09-01
7562-UXTPG,No,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,6,16,15,1,2,3,0,68.20769230769231,0.9,0.15384615384615385,43.22,0,5,0,5.3961538461538465,2024-08-07 00:00:00.000000000,2025-09-01
5039-LZRQT,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,6,68,163,1,4,2,0,21.01923076923077,0.9,0.3076923076923077,37.22,0,4,0,1.5538461538461539,2024-08-07 00:00:00.000000000,2025-09-01
5701-ZIKJE,No,Male,0.0,No,No,13.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,18,92,3,1,6,2,0,46.98076923076923,0.7,0.46153846153846156,33.22,1,1,0,3.8884615384615384,2024-08-07 00:00:00.000000000,2025-09-01
4860-IJUDE,No,Male,0.0,No,No,13.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,21,38,6,1,3,4,0,73.58846153846153,0.65,0.23076923076923078,44.22,0,6,0,5.673076923076923,2024-08-07 00:00:00.000000000,2025-09-01
4441-NIHPT,Yes,Female,1.0,No,No,13.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,30,23,26,0,4,3,0,72.33461538461539,0.5,0.3076923076923077,35.22,0,6,1,5.7153846153846155,2024-08-07 00:00:00.000000000,2025-09-01
2817-NTQDO,Yes,Male,0.0,No,No,13.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,14,83,23,0,0,4,0,45.92307692307692,0.7666666666666666,0.0,46.56,0,7,1,3.503846153846154,2024-08-07 00:00:00.000000000,2025-09-01
0594-UFTUL,No,Male,0.0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252.0,3,54,24,0,4,3,0,19.384615384615383,0.95,0.3076923076923077,44.22,1,5,0,1.526923076923077,2024-08-07 00:00:00.000000000,2025-09-01
9763-GRSKD,No,Male,0.0,Yes,Yes,13.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.95,587.45,8,12,17,1,1,3,0,45.18846153846154,0.8666666666666667,0.07692307692307693,42.56,0,5,0,3.8423076923076924,2024-08-07 00:00:00.000000000,2025-09-01
0749-IRGQE,No,Female,1.0,Yes,No,13.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,17,98,25,0,1,4,1,40.650000000000006,0.7166666666666667,0.07692307692307693,55.56,0,9,0,3.4846153846153842,2024-08-07 00:00:00.000000000,2025-09-01
8082-GHXOP,No,Male,0.0,No,Yes,13.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,48,37,24,0,5,3,0,50.71923076923077,0.19999999999999996,0.38461538461538464,29.22,0,5,0,3.3846153846153846,2024-08-07 00:00:00.000000000,2025-09-01
7018-WBJNK,No,Male,0.0,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,19,40,22,0,0,5,1,79.53461538461539,0.6833333333333333,0.0,60.89,0,10,0,6.023076923076923,2024-08-07 00:00:00.000000000,2025-09-01
4770-QAZXN,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,31,77,0,1,3,1,0,17.853846153846153,0.4833333333333333,0.23076923076923078,22.89,1,0,0,1.4961538461538462,2024-08-07 00:00:00.000000000,2025-09-01
1195-OIYEJ,Yes,Male,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,27,16,0,0,4,2,1,87.36153846153846,0.55,0.3076923076923077,40.22,0,4,1,7.007692307692308,2024-08-07 00:00:00.000000000,2025-09-01
0023-XUOPT,Yes,Female,0.0,Yes,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,31,97,21,0,3,1,1,93.5076923076923,0.4833333333333333,0.23076923076923078,32.89,0,0,1,7.238461538461538,2024-08-07 00:00:00.000000000,2025-09-01
9061-TIHDA,Yes,Male,1.0,Yes,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,23,40,9,1,0,2,1,94.89615384615385,0.6166666666666667,0.0,41.56,1,2,1,7.326923076923077,2024-08-07 00:00:00.000000000,2025-09-01
TC0002616,No,Male,0.0110613386770569,No,No,12.98097104695796,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),101.44194323505052,1309.3467338249,36,119,29,0,4,1,1,100.86662462218035,0.4,0.3081433573443941,31.21,0,2,0,7.814665240996978,2024-08-07 13:42:03.046284968,2025-09-01
TC0003150,No,Female,0.0283962295477721,No,No,12.970570413481406,Yes,No,DSL,No,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),71.05292880572662,921.3600685994468,37,23,255,1,3,4,0,71.03466071482868,0.3833333333333333,0.23129283480716062,38.87,1,8,0,5.4780111082759575,2024-08-07 21:11:21.488256194,2025-09-01
TC0001380,No,Female,0.0262882494797647,No,No,12.959602776791357,No,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,19.612312835878672,253.040128839774,14,8,28,1,2,4,0,19.52529974861033,0.7666666666666666,0.154325717728146,46.53,1,9,0,1.5133421273529533,2024-08-08 05:05:09.602556804,2025-09-01
TC0005251,No,Female,0.0071100469378312,Yes,No,12.951897676020092,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),115.12190739679238,1492.7164149673297,9,30,88,0,1,2,1,115.2507881320768,0.85,0.07720876314916068,46.2,0,1,0,8.888420081478552,2024-08-08 10:38:01.223755919,2025-09-01
TC0000012,No,Female,0.0,No,No,12.949847611747147,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),63.87427256315049,826.5579901181226,17,100,325,1,2,1,1,63.827622911047236,0.7166666666666667,0.15444197182565667,37.53,0,0,0,4.932434301791201,2024-08-08 12:06:34.990351396,2025-09-01
TC0001342,No,Male,0.9818236245027608,Yes,No,12.944407966519467,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,23.33539699703311,305.06004033683377,11,68,279,0,0,2,1,23.56693648144182,0.8166666666666667,0.0,45.52,1,2,0,1.8027396121467891,2024-08-08 16:01:34.550781543,2025-09-01
TC0001194,No,Male,1.0,No,No,12.932573542284466,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.23027577181507,1108.7007702336075,35,90,9,1,7,1,1,85.72932267569087,0.41666666666666663,0.5412689111809597,31.52,0,0,0,6.667681068263462,2024-08-09 00:32:49.378398663,2025-09-01
TC0006004,No,Female,1.0,No,Yes,12.925908227600736,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),83.43984552257675,1072.725444814675,30,27,335,0,2,4,1,82.99033429032714,0.5,0.15472800555162486,51.18,1,5,0,6.455240440621988,2024-08-09 05:20:45.874058891,2025-09-01
